# t x y z vx vy vz phi theta gamma phid thetad gammad
2.595768374164789893e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.599109131403097184e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.602449888641404474e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.605790645879711764e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.609131403118019055e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.612472160356326345e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.615812917594633635e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.619153674832940926e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.622494432071248216e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.625835189309555506e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.629175946547862797e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.632516703786170087e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.635857461024477377e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.639198218262784668e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.642538975501091958e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.645879732739399248e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.649220489977706539e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.652561247216013829e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.655902004454321119e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.659242761692628410e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.662583518930935700e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.665924276169242990e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.669265033407550280e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.672605790645857571e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.675946547884164861e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.679287305122472151e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.682628062360779442e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.685968819599086732e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.689309576837394022e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.692650334075701313e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.695991091314008603e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.699331848552315893e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.702672605790623184e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.706013363028930474e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.709354120267237764e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.712694877505545055e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.716035634743852345e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.719376391982159635e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.722717149220466926e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.726057906458774216e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.729398663697081506e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.732739420935388797e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.736080178173696087e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.739420935412003377e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.742761692650310668e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.746102449888617958e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.749443207126925248e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.752783964365232539e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.756124721603539829e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.759465478841847119e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.762806236080154410e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
